product_name,city,price,price_unit,date,market_name,source
"Pork","Wuxi",27.57,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cabbage","Wuxi",2.95,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Chicken","Wuxi",17.7,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Corn","Wuxi",3.17,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Wheat","Wuxi",3.5,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Rice","Wuxi",4.04,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Carrots","Wuxi",4.15,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Apples","Wuxi",7.57,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Beef","Wuxi",45.15,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Tomatoes","Wuxi",5.84,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Potatoes","Wuxi",2.82,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Beef","Wuxi",41.72,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cucumbers","Wuxi",3.95,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Potatoes","Wuxi",2.88,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Apples","Wuxi",7.72,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Pears","Wuxi",7,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Potatoes","Wuxi",3.23,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Carrots","Wuxi",4.19,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Apples","Wuxi",7.91,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Corn","Wuxi",3.07,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Apples","Wuxi",8.76,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Carrots","Wuxi",3.66,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Carrots","Wuxi",3.93,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Carrots","Wuxi",3.99,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Corn","Wuxi",3.24,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cucumbers","Wuxi",3.98,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Pears","Wuxi",7.18,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Corn","Wuxi",3.32,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Potatoes","Wuxi",3.13,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Beef","Wuxi",45.76,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Tomatoes","Wuxi",6.36,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Potatoes","Wuxi",3.15,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Apples","Wuxi",9.08,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Rice","Wuxi",3.96,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Pork","Wuxi",26.44,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Pears","Wuxi",7.49,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cabbage","Wuxi",2.92,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cucumbers","Wuxi",3.93,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Corn","Wuxi",3.5,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Pork","Wuxi",27.06,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Wheat","Wuxi",3.59,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Tomatoes","Wuxi",5.6,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Chicken","Wuxi",16.87,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Chicken","Wuxi",16.11,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Wheat","Wuxi",3.83,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Wheat","Wuxi",3.83,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Beef","Wuxi",45.95,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Chicken","Wuxi",18.37,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cucumbers","Wuxi",4.16,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Rice","Wuxi",4.05,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Tomatoes","Wuxi",5.86,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Chicken","Wuxi",16.61,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Carrots","Wuxi",3.81,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Wheat","Wuxi",3.83,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cucumbers","Wuxi",3.97,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Pork","Wuxi",28.47,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cabbage","Wuxi",2.72,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Apples","Wuxi",8.04,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Pork","Wuxi",28.5,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Tomatoes","Wuxi",5.76,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Tomatoes","Wuxi",5.62,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Potatoes","Wuxi",2.79,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Rice","Wuxi",3.97,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cabbage","Wuxi",2.82,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Carrots","Wuxi",3.96,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Pork","Wuxi",24.41,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Corn","Wuxi",3.3,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Pears","Wuxi",6.91,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Rice","Wuxi",3.92,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Beef","Wuxi",39.51,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Pears","Wuxi",7.58,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Apples","Wuxi",7.56,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Beef","Wuxi",42.24,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Pears","Wuxi",6.78,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Beef","Wuxi",41.6,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Corn","Wuxi",3.44,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Rice","Wuxi",4.17,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cabbage","Wuxi",2.52,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Corn","Wuxi",3.2,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cucumbers","Wuxi",4.1,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cabbage","Wuxi",2.52,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cabbage","Wuxi",2.86,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Tomatoes","Wuxi",6.63,"CNY/kg",2025-11-05,"Wuxi Agricultural Market","FarmSight Market Data"
"Cabbage","Xuzhou",2.99,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Carrots","Xuzhou",4.2,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Wheat","Xuzhou",3.66,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Carrots","Xuzhou",4.11,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Carrots","Xuzhou",3.57,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Beef","Xuzhou",45.09,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Xuzhou",4.73,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Apples","Xuzhou",8.92,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Xuzhou",4.8,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Xuzhou",3.12,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Apples","Xuzhou",9.06,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Carrots","Xuzhou",4.19,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Chicken","Xuzhou",19.63,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Corn","Xuzhou",3.48,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Apples","Xuzhou",9.02,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Corn","Xuzhou",3.64,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Corn","Xuzhou",3.62,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Xuzhou",3.32,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Rice","Xuzhou",4.69,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pears","Xuzhou",7.12,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Chicken","Xuzhou",18.19,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Apples","Xuzhou",7.56,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Xuzhou",4.76,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Corn","Xuzhou",3.39,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Xuzhou",2.87,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Xuzhou",4.2,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pears","Xuzhou",7.02,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Apples","Xuzhou",7.61,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Xuzhou",6.39,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Xuzhou",2.83,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Xuzhou",3.44,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Xuzhou",6.62,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Carrots","Xuzhou",4,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Beef","Xuzhou",43.05,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Xuzhou",3.02,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Xuzhou",2.48,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Carrots","Xuzhou",3.9,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pork","Xuzhou",27.25,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Wheat","Xuzhou",3.59,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Carrots","Xuzhou",4.29,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Rice","Xuzhou",4.31,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Chicken","Xuzhou",16.74,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pork","Xuzhou",28.39,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Chicken","Xuzhou",19.36,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Apples","Xuzhou",8.19,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Rice","Xuzhou",4.82,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Corn","Xuzhou",3.67,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Carrots","Xuzhou",3.57,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Rice","Xuzhou",4.37,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Carrots","Xuzhou",3.81,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pork","Xuzhou",28.43,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Beef","Xuzhou",45.77,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Xuzhou",6.03,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Xuzhou",2.72,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pears","Xuzhou",6.5,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Beef","Xuzhou",40.46,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Xuzhou",3.45,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Xuzhou",2.65,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Wheat","Xuzhou",3.77,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pork","Xuzhou",27.71,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Corn","Xuzhou",3.7,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Xuzhou",2.96,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Wheat","Xuzhou",3.73,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Xuzhou",4.39,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Rice","Xuzhou",4.68,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pork","Xuzhou",26.46,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pork","Xuzhou",28.46,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Apples","Xuzhou",7.67,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Rice","Xuzhou",4.83,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Beef","Xuzhou",45.22,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pears","Xuzhou",7.75,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Rice","Xuzhou",4.39,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Chicken","Xuzhou",16.38,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pears","Xuzhou",7.51,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pears","Xuzhou",6.52,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pears","Xuzhou",6.67,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Rice","Xuzhou",4.64,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Xuzhou",4.72,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pork","Xuzhou",26.78,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Xuzhou",3.03,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Corn","Xuzhou",3.21,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Wheat","Xuzhou",3.63,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pears","Xuzhou",6.83,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Xuzhou",5.86,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Chicken","Xuzhou",16.6,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Xuzhou",2.62,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Chicken","Xuzhou",17,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Wheat","Xuzhou",3.8,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Xuzhou",6.46,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Rice","Xuzhou",4.19,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Xuzhou",4.82,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Beef","Xuzhou",42.64,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Xuzhou",4.53,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pork","Xuzhou",29.96,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Beef","Xuzhou",47.58,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Xuzhou",2.59,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Corn","Xuzhou",3.43,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Wheat","Xuzhou",3.53,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Apples","Xuzhou",8.29,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Wheat","Xuzhou",3.65,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Chicken","Xuzhou",18.74,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Apples","Xuzhou",8.08,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Wheat","Xuzhou",3.73,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Xuzhou",2.57,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Xuzhou",6.37,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pears","Xuzhou",7.59,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Chicken","Xuzhou",19.74,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Xuzhou",6.13,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Beef","Xuzhou",43.39,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Xuzhou",2.82,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Pork","Xuzhou",29.12,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Xuzhou",2.86,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Xuzhou",6.6,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Corn","Xuzhou",3.19,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Xuzhou",3.98,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Beef","Xuzhou",47.33,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Xuzhou",6.06,"CNY/kg",2025-11-05,"Xuzhou Agricultural Market","FarmSight Market Data"
"Corn","Yancheng",3.22,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Potatoes","Yancheng",2.92,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Tomatoes","Yancheng",6.75,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Cucumbers","Yancheng",4.17,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Apples","Yancheng",7.86,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Cucumbers","Yancheng",4.21,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Apples","Yancheng",9.23,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Apples","Yancheng",8.29,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Cucumbers","Yancheng",4.38,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Potatoes","Yancheng",3.28,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Tomatoes","Yancheng",6.06,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Carrots","Yancheng",4.21,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Corn","Yancheng",3.74,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Wheat","Yancheng",3.83,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Pears","Yancheng",6.56,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Wheat","Yancheng",3.74,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Chicken","Yancheng",18.78,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Beef","Yancheng",40.6,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Pears","Yancheng",7.47,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Pork","Yancheng",28.2,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
"Rice","Yancheng",4.48,"CNY/kg",2025-11-05,"Yancheng Agricultural Market","FarmSight Market Data"
